PLAYER_NAME,BAT_DATE,BAT_TM,BAT_OPP,BAT_G,BAT_PA,BAT_AB,BAT_R,BAT_H,BAT_2B,BAT_3B,BAT_HR,BAT_RBI,BAT_BB,BAT_IBB,BAT_SO,BAT_HBP,BAT_SH,BAT_SF,BAT_GDP,BAT_SB,BAT_CS,BAT_BA,BAT_OBP,BAT_SLG,BAT_OPS,BAT_MLBID,BAT_TB,BAT_H_R_RBI,BAT_HITTER_FANTASY_EST,PIT_DATE,PIT_TM,PIT_OPP,PIT_G,PIT_GS,PIT_W,PIT_L,PIT_SV,PIT_IP,PIT_H,PIT_R,PIT_ER,PIT_BB,PIT_SO,PIT_HR,PIT_HBP,PIT_ERA,PIT_BF,PIT_PIT,PIT_STR,PIT_WHIP,PIT_MLBID,PIT_K_PER_IP,SC_AVG_EXIT_VELO,SC_AVG_LAUNCH_ANGLE,SC_XBA,SC_XSLG,SC_HARD_HIT_RATE,SC_BARREL_RATE_EST,LAST_HIT_RESULT_DATE,LAST_HIT_OPPONENT,LAST_HIT_PA,LAST_HIT_AB,LAST_HIT_H,LAST_HIT_R,LAST_HIT_RBI,LAST_HIT_HR,LAST_HIT_BB,LAST_HIT_HBP,LAST_HIT_SO,LAST_HIT_SB,LAST_HIT_SINGLES,LAST_HIT_DOUBLES,LAST_HIT_TRIPLES,LAST_HIT_TOTAL_BASES,LAST_HIT_H_PLUS_R_PLUS_RBI,LAST_HIT_HITTER_FANTASY_PP,LAST_PIT_RESULT_DATE,LAST_PIT_OPPONENT,LAST_PIT_IP,LAST_PIT_OUTS,LAST_PIT_K,LAST_PIT_ER,LAST_PIT_BB,LAST_PIT_HITS_ALLOWED,LAST_PIT_HR_ALLOWED,LAST_PIT_PITCHES,LAST_PIT_WIN,LAST_PIT_QUALITY_START,LAST_PIT_PITCHER_FANTASY_PP
TRISTAN GRAY,"Jul 10, 2026",MIN,LAA,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,656484.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,78.58571428571429,34.38095238095238,0.3621428571428571,0.485,0.0576923076923076,0.0,2026-07-10,LAA,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,,,,,,,,,,,,,
TRISTAN PETERS,"Jul 10, 2026",CWS,ATH,1.0,4.0,4.0,2.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,671976.0,9.0,10.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,87.68157894736842,16.564102564102566,0.3748636363636363,0.6365,0.1089108910891089,0.0099009900990099,2026-07-10,ATH,4.0,4.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,38.0,,,,,,,,,,,,,
TROY JOHNSTON,"Jul 10, 2026",COL,SF,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,687859.0,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,84.07837837837837,23.91891891891892,0.2011538461538461,0.2543076923076923,0.0941176470588235,0.0,2026-07-10,SF,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,,,,,,,,,,,,
TSUNG-CHE CHENG,"Jul 10, 2026",BOS,NYM,1.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,691907.0,0.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,65.21111111111111,-6.777777777777778,0.5656666666666667,0.6368333333333333,0.0232558139534883,0.0,2026-07-10,NYM,4.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,8.0,,,,,,,,,,,,,
TY FRANCE,"Jul 10, 2026",SD,TOR,1.0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,664034.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,80.41346153846153,21.057692307692307,0.2149523809523809,0.2875714285714285,0.0840336134453781,0.0,2026-07-10,TOR,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,8.0,,,,,,,,,,,,,
TYLER ALEXANDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",TEX,HOU,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,7.0,6.0,,641302.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,HOU,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
TYLER CALLIHAN,"Jul 10, 2026",PIT,MIL,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,682997.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,77.27391304347826,24.347826086956523,0.4676999999999999,0.5426,0.0793650793650793,0.0158730158730158,2026-07-10,MIL,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
TYLER DAVIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",CWS,ATH,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,,7.0,30.0,21.0,,699823.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,ATH,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0
TYLER FREEMAN,"Jul 10, 2026",COL,SF,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,671289.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,81.19130434782609,16.543478260869566,0.2947037037037037,0.4451111111111111,0.1111111111111111,0.0,2026-07-10,SF,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
TYLER HEINEMAN,"Jul 10, 2026",LAA,MIN,1.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,623168.0,0.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,75.73571428571428,11.928571428571429,0.268875,0.2951249999999999,0.0,0.0,2026-07-10,MIN,4.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,8.0,,,,,,,,,,,,,
TYLER KINLEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",ATL,STL,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,3.0,17.0,8.0,,641755.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,STL,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
TYLER O'NEILL,"Jul 10, 2026",BAL,KC,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,641933.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,88.60000000000001,15.176470588235292,0.607375,1.897375,0.1071428571428571,0.0357142857142857,2026-07-10,KC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
TYLER ROGERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",TOR,SD,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,8.0,7.0,,643511.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,SD,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
TYLER SODERSTROM,"Jul 10, 2026",ATH,CWS,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,691016.0,4.0,3.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,87.52727272727272,30.727272727272727,0.6639999999999999,1.1826,0.1,0.0,2026-07-10,CWS,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,14.0,,,,,,,,,,,,,
TYLER STEPHENSON,"Jul 10, 2026",CIN,CHC,1.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,663886.0,0.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,84.40416666666667,7.166666666666667,0.3342,0.4154,0.0641025641025641,0.0,2026-07-10,CHC,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,6.0,,,,,,,,,,,,,
TYRON GUERRERO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",BOS,NYM,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,19.0,10.0,,594027.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,NYM,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
TYRONE TAYLOR,"Jul 10, 2026",NYM,BOS,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,621438.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,81.91250000000001,16.791666666666668,0.3077857142857143,0.7570714285714286,0.072463768115942,0.0434782608695652,2026-07-10,BOS,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
VAUGHN GRISSOM,"Jul 10, 2026",LAA,MIN,1.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,687093.0,4.0,5.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,80.04054054054055,14.405405405405403,0.4312857142857143,0.586857142857143,0.1136363636363636,0.0,2026-07-10,MIN,4.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,19.0,,,,,,,,,,,,,
VICTOR CARATINI,"Jul 10, 2026",MIN,LAA,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,605170.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,89.72916666666667,21.45833333333333,0.2570624999999999,0.3929375,0.0869565217391304,0.0108695652173913,2026-07-10,LAA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
VICTOR MEDEROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",ATL,STL,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,6.0,28.0,18.0,,682989.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,STL,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
VICTOR MESA JR.,"Jul 10, 2026",TB,SEA,1.0,4.0,4.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,683748.0,4.0,5.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,84.48837209302326,34.74418604651163,0.2410526315789473,0.4086842105263157,0.1081081081081081,0.018018018018018,2026-07-10,SEA,4.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,5.0,25.0,,,,,,,,,,,,,
VICTOR ROBLES,"Jul 10, 2026",SEA,TB,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,645302.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,81.3,18.185185185185187,0.3232,0.4340666666666666,0.0246913580246913,0.0,2026-07-10,TB,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
VLADIMIR GUERRERO JR.,"Jul 10, 2026",TOR,SD,1.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,665489.0,0.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,80.79714285714286,13.457142857142856,0.3637,0.48925,0.0775862068965517,0.0,2026-07-10,SD,4.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,11.0,,,,,,,,,,,,,
WADE MECKLER,"Jul 10, 2026",LAA,MIN,1.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,685133.0,0.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,86.19444444444444,5.666666666666667,0.3733846153846153,0.4837692307692307,0.1132075471698113,0.0,2026-07-10,MIN,4.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,8.0,,,,,,,,,,,,,
WANDY PERALTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",SD,TOR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,15.0,10.0,,593974.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,TOR,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
WILL KLEIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",LAD,AZ,1.0,0.0,0.0,1.0,0.0,1.2,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,7.0,31.0,14.0,,694361.0,1.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,AZ,1.2,5.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0
WILLI CASTRO,"Jul 10, 2026",COL,SF,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,650489.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,80.75178571428572,23.857142857142858,0.2928125,0.447125,0.0863309352517985,0.0,2026-07-10,SF,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
WILLIAM CONTRERAS,"Jul 10, 2026",MIL,PIT,1.0,5.0,5.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,661388.0,2.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,81.45227272727273,14.909090909090908,0.2064333333333333,0.2629333333333333,0.0446428571428571,0.0,2026-07-10,PIT,5.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,4.0,12.0,,,,,,,,,,,,,
WILLY ADAMES,"Jul 10, 2026",SF,COL,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,642715.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,83.10212765957448,19.51063829787234,0.3798235294117646,0.6670588235294117,0.0779220779220779,0.0,2026-07-10,COL,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,
WILYER ABREU,"Jul 10, 2026",BOS,NYM,1.0,5.0,4.0,2.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,677800.0,6.0,7.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,81.53529411764707,27.176470588235293,0.4075,0.6552,0.0650887573964497,0.0,2026-07-10,NYM,5.0,4.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,7.0,28.0,,,,,,,,,,,,,
WYATT LANGFORD,"Jul 10, 2026",TEX,HOU,1.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,694671.0,4.0,4.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,85.38,25.2,0.4225,1.33125,0.0789473684210526,0.0,2026-07-10,HOU,4.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,18.0,,,,,,,,,,,,,
XANDER BOGAERTS,"Jul 10, 2026",SD,TOR,1.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,593428.0,4.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,83.91707317073171,-7.780487804878049,0.2778181818181818,0.4373181818181818,0.0738255033557047,0.0067114093959731,2026-07-10,TOR,5.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,16.0,,,,,,,,,,,,,
XAVIER EDWARDS,"Jul 10, 2026",MIA,CLE,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,669364.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,82.02075471698114,12.69811320754717,0.2911538461538461,0.3885384615384615,0.0387096774193548,0.0,2026-07-10,CLE,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,,,,,,,,,,,,,
XZAVION CURRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",NYM,BOS,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,8.0,5.0,,675540.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,BOS,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
YAINER DIAZ,"Jul 10, 2026",HOU,TEX,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,673237.0,4.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,83.25483870967743,7.645161290322581,0.3073333333333333,0.7188333333333333,0.1,0.0428571428571428,2026-07-10,TEX,3.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,16.0,,,,,,,,,,,,,
YANDY DÍAZ,"Jul 10, 2026",TB,SEA,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,650490.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,82.19464285714285,16.196428571428573,0.2681785714285714,0.3423928571428571,0.0789473684210526,0.0,2026-07-10,SEA,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
YORDAN ALVAREZ,"Jul 10, 2026",HOU,TEX,1.0,4.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,670541.0,4.0,4.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,87.736,22.12,0.3568148148148148,0.8409629629629629,0.0981595092024539,0.0061349693251533,2026-07-10,TEX,4.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,17.0,,,,,,,,,,,,,
ZACH DEZENZO,"Jul 10, 2026",HOU,TEX,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,701305.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,77.5875,22.5,0.7005,0.7789999999999999,0.0,0.0,2026-07-10,TEX,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ZACH MCKINSTRY,"Jul 10, 2026",DET,PHI,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,,,,,656716.0,0.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,79.03589743589744,15.76923076923077,0.3644090909090909,0.5277272727272727,0.0423728813559322,0.0,2026-07-10,PHI,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,,,,,,,,,,,,,
ZACH NETO,"Jul 10, 2026",LAA,MIN,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,687263.0,0.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,79.61136363636363,18.545454545454547,0.3207272727272727,0.636909090909091,0.0942028985507246,0.0,2026-07-10,MIN,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,,,,,,,,,,,,,
ZACK LITTELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",WSH,NYY,1.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,1.0,0.0,5.0,1.0,0.0,,15.0,69.0,49.0,,641793.0,1.25,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,NYY,4.0,12.0,5.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,24.0
ZACK SHORT,"Jul 10, 2026",NYM,BOS,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,670097.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,70.8,23.0,,,0.0,0.0,2026-07-10,BOS,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,
ZEBBY MATTHEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jul 10, 2026",MIN,LAA,1.0,1.0,0.0,1.0,0.0,6.0,9.0,4.0,4.0,2.0,3.0,1.0,0.0,,26.0,102.0,63.0,,805673.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-10,LAA,6.0,18.0,3.0,4.0,2.0,9.0,1.0,0.0,0.0,0.0,15.0
